query_id,phylum,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil5.scaffold_549495455_c1_6,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4050.0,1570,661,42.10191082802548
Soil5.scaffold_549495455_c1_6,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4048.0,1570,670,42.675159235668794
Soil5.scaffold_549495455_c1_6,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4012.0,1596,655,41.040100250626566
Soil5.scaffold_549495455_c1_6,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3980.0,1600,650,40.625
Soil5.scaffold_549495455_c1_6,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3987.0,1598,654,40.926157697121404
Soil5.scaffold_549495455_c1_6,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3643.0,1581,591,37.381404174573056
Soil5.scaffold_549495455_c1_6,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3962.0,1596,648,40.6015037593985
Soil5.scaffold_549495455_c1_6,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,3943.0,1605,650,40.49844236760124
Soil5.scaffold_549495455_c1_6,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4002.0,1590,665,41.82389937106918
Soil5.scaffold_549495455_c1_6,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3940.0,1624,639,39.34729064039409
Soil5.scaffold_549495455_c1_6,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4063.0,1583,669,42.26152874289324
Soil5.scaffold_549495455_c1_6,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3980.0,1597,653,40.889167188478396
Soil5.scaffold_549495455_c1_6,myxococcota,Q2IJW3|unreviewed|nitrate,1,3923.0,1593,644,40.42686754551161
Soil5.scaffold_549495455_c1_6,myxococcota,B4ULS9|unreviewed|nitrate,2,3914.0,1591,639,40.16341923318667
Soil5.scaffold_549495455_c1_6,myxococcota,A0A928XR34|unreviewed|nitrate,3,3906.0,1597,635,39.76205385097057
Soil5.scaffold_549495455_c1_6,myxococcota,A7HGD0|unreviewed|nitrate,4,3780.0,1618,619,38.25710754017305
Soil5.scaffold_549495455_c1_6,myxococcota,A0A947HI39|unreviewed|nitrate,5,3944.0,1624,645,39.716748768472904
Soil5.scaffold_120605214_c1_7,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4029.0,1604,654,40.77306733167082
Soil5.scaffold_120605214_c1_7,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3926.0,1617,630,38.961038961038966
Soil5.scaffold_120605214_c1_7,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4221.0,1600,696,43.5
Soil5.scaffold_120605214_c1_7,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4085.0,1590,677,42.57861635220126
Soil5.scaffold_120605214_c1_7,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4245.0,1600,701,43.8125
Soil5.scaffold_120605214_c1_7,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4144.0,1618,679,41.96538936959209
Soil5.scaffold_120605214_c1_7,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4253.0,1616,699,43.254950495049506
Soil5.scaffold_120605214_c1_7,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4206.0,1602,697,43.508114856429465
Soil5.scaffold_120605214_c1_7,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4273.0,1626,713,43.849938499385
Soil5.scaffold_120605214_c1_7,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4216.0,1610,693,43.04347826086957
Soil5.scaffold_120605214_c1_7,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,5420.0,1389,940,67.67458603311735
Soil5.scaffold_120605214_c1_7,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4546.0,1537,757,49.251789199739754
Soil5.scaffold_120605214_c1_7,Bacillota,A0A941E077|unreviewed|nitrate,3,4426.0,1548,736,47.54521963824289
Soil5.scaffold_120605214_c1_7,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4616.0,1531,776,50.68582625734814
Soil5.scaffold_120605214_c1_7,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4388.0,1559,722,46.31173829377806
Soil5.scaffold_120605214_c1_7,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4412.0,1541,741,48.08565866320571
Soil5.scaffold_120605214_c1_7,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4327.0,1587,730,45.99873976055451
Soil5.scaffold_120605214_c1_7,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4298.0,1554,717,46.13899613899614
Soil5.scaffold_120605214_c1_7,Actinomycetota,U1QE67|unreviewed|nitrate,4,4109.0,1640,680,41.46341463414634
Soil5.scaffold_120605214_c1_7,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4172.0,1599,687,42.964352720450286
Soil5.scaffold_120605214_c1_7,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4074.0,1596,665,41.66666666666667
Soil5.scaffold_120605214_c1_7,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4066.0,1606,670,41.718555417185556
Soil5.scaffold_120605214_c1_7,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4118.0,1601,675,42.16114928169894
Soil5.scaffold_120605214_c1_7,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4086.0,1594,667,41.8444165621079
Soil5.scaffold_120605214_c1_7,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3287.0,1484,538,36.253369272237194
Soil5.scaffold_120605214_c1_7,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4084.0,1612,673,41.74937965260546
Soil5.scaffold_120605214_c1_7,chloroflexota,A0A949W021|unreviewed|nitrate,2,4027.0,1633,660,40.41641151255359
Soil5.scaffold_120605214_c1_7,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4087.0,1594,672,42.15809284818068
Soil5.scaffold_120605214_c1_7,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4102.0,1584,669,42.234848484848484
Soil5.scaffold_120605214_c1_7,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4100.0,1575,669,42.47619047619048
Soil5.scaffold_120605214_c1_7,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4035.0,1599,656,41.02564102564102
Soil5.scaffold_120605214_c1_7,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3950.0,1615,644,39.87616099071207
Soil5.scaffold_120605214_c1_7,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3959.0,1610,646,40.12422360248447
Soil5.scaffold_120605214_c1_7,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3604.0,1585,582,36.71924290220821
Soil5.scaffold_120605214_c1_7,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3902.0,1613,636,39.429634221946685
Soil5.scaffold_120605214_c1_7,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4033.0,1611,657,40.78212290502793
Soil5.scaffold_120605214_c1_7,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4086.0,1598,673,42.11514392991239
Soil5.scaffold_120605214_c1_7,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4051.0,1637,661,40.3787416004887
Soil5.scaffold_120605214_c1_7,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4078.0,1600,662,41.375
Soil5.scaffold_120605214_c1_7,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4018.0,1601,652,40.72454715802623
Soil5.scaffold_120605214_c1_7,myxococcota,Q2IJW3|unreviewed|nitrate,1,3964.0,1617,645,39.888682745825605
Soil5.scaffold_120605214_c1_7,myxococcota,B4ULS9|unreviewed|nitrate,2,3981.0,1618,650,40.17305315203956
Soil5.scaffold_120605214_c1_7,myxococcota,A0A928XR34|unreviewed|nitrate,3,3972.0,1612,641,39.764267990074444
Soil5.scaffold_120605214_c1_7,myxococcota,A7HGD0|unreviewed|nitrate,4,3881.0,1613,631,39.11965282083075
Soil5.scaffold_120605214_c1_7,myxococcota,A0A947HI39|unreviewed|nitrate,5,3966.0,1631,645,39.546290619252
Soil5.scaffold_416434691_c1_48,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3982.0,1619,646,39.90117356392835
Soil5.scaffold_416434691_c1_48,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3996.0,1621,652,40.22208513263418
Soil5.scaffold_416434691_c1_48,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4902.0,1492,830,55.630026809651476
Soil5.scaffold_416434691_c1_48,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4031.0,1627,655,40.258143822987094
Soil5.scaffold_416434691_c1_48,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4901.0,1483,825,55.63047875927175
Soil5.scaffold_416434691_c1_48,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4720.0,1537,801,52.114508783344185
Soil5.scaffold_416434691_c1_48,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,5284.0,1462,916,62.653898768809846
Soil5.scaffold_416434691_c1_48,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,5067.0,1482,872,58.83940620782726
Soil5.scaffold_416434691_c1_48,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,5140.0,1499,895,59.70647098065377
Soil5.scaffold_416434691_c1_48,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,5245.0,1460,911,62.3972602739726
Soil5.scaffold_416434691_c1_48,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4285.0,1595,705,44.20062695924764
Soil5.scaffold_416434691_c1_48,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4302.0,1582,700,44.24778761061947
Soil5.scaffold_416434691_c1_48,Bacillota,A0A941E077|unreviewed|nitrate,3,4308.0,1580,709,44.87341772151899
Soil5.scaffold_416434691_c1_48,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4498.0,1573,763,48.506039415130324
Soil5.scaffold_416434691_c1_48,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4243.0,1594,697,43.72647427854454
Soil5.scaffold_416434691_c1_48,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4413.0,1565,739,47.22044728434505
Soil5.scaffold_416434691_c1_48,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4248.0,1627,716,44.00737553779963
Soil5.scaffold_416434691_c1_48,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4218.0,1597,710,44.45835942391985
Soil5.scaffold_416434691_c1_48,Actinomycetota,U1QE67|unreviewed|nitrate,4,4073.0,1659,673,40.566606389391204
Soil5.scaffold_416434691_c1_48,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4167.0,1632,690,42.279411764705884
Soil5.scaffold_416434691_c1_48,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4044.0,1619,654,40.395305744286595
Soil5.scaffold_416434691_c1_48,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4093.0,1613,673,41.72349659020459
Soil5.scaffold_416434691_c1_48,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4048.0,1623,654,40.29574861367837
Soil5.scaffold_416434691_c1_48,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4034.0,1622,653,40.25893958076448
Soil5.scaffold_416434691_c1_48,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3276.0,1508,539,35.742705570291776
Soil5.scaffold_416434691_c1_48,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4192.0,1603,694,43.29382407985028
Soil5.scaffold_416434691_c1_48,chloroflexota,A0A949W021|unreviewed|nitrate,2,4095.0,1625,674,41.47692307692308
Soil5.scaffold_416434691_c1_48,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4045.0,1599,665,41.588492808005
Soil5.scaffold_416434691_c1_48,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4033.0,1615,659,40.804953560371516
Soil5.scaffold_416434691_c1_48,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4033.0,1604,664,41.39650872817955
Soil5.scaffold_416434691_c1_48,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4076.0,1614,662,41.01610904584882
Soil5.scaffold_416434691_c1_48,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4085.0,1609,670,41.64077066500933
Soil5.scaffold_416434691_c1_48,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4080.0,1611,671,41.65114835505897
Soil5.scaffold_416434691_c1_48,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3779.0,1576,618,39.213197969543145
Soil5.scaffold_416434691_c1_48,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4071.0,1619,674,41.63063619518221
Soil5.scaffold_416434691_c1_48,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4047.0,1619,659,40.7041383570105
Soil5.scaffold_416434691_c1_48,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4073.0,1612,677,41.997518610421835
Soil5.scaffold_416434691_c1_48,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3938.0,1665,647,38.85885885885886
Soil5.scaffold_416434691_c1_48,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4042.0,1621,659,40.65391733497841
Soil5.scaffold_416434691_c1_48,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4019.0,1623,657,40.48059149722736
Soil5.scaffold_416434691_c1_48,myxococcota,Q2IJW3|unreviewed|nitrate,1,4078.0,1615,680,42.10526315789473
Soil5.scaffold_416434691_c1_48,myxococcota,B4ULS9|unreviewed|nitrate,2,4083.0,1616,681,42.14108910891089
Soil5.scaffold_416434691_c1_48,myxococcota,A0A928XR34|unreviewed|nitrate,3,3966.0,1631,645,39.546290619252
Soil5.scaffold_416434691_c1_48,myxococcota,A7HGD0|unreviewed|nitrate,4,3917.0,1634,655,40.08567931456548
Soil5.scaffold_416434691_c1_48,myxococcota,A0A947HI39|unreviewed|nitrate,5,4129.0,1609,673,41.8272218769422
Soil5.scaffold_249001418_c1_2,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3869.0,1637,632,38.60720830788027
Soil5.scaffold_249001418_c1_2,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3715.0,1658,594,35.826296743063935
Soil5.scaffold_249001418_c1_2,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4125.0,1624,676,41.6256157635468
Soil5.scaffold_249001418_c1_2,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,3885.0,1632,633,38.786764705882355
Soil5.scaffold_249001418_c1_2,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4082.0,1628,664,40.78624078624078
Soil5.scaffold_249001418_c1_2,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4230.0,1627,709,43.57713583282114
Soil5.scaffold_249001418_c1_2,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4234.0,1638,712,43.46764346764347
Soil5.scaffold_249001418_c1_2,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4059.0,1641,668,40.70688604509446
Soil5.scaffold_249001418_c1_2,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4134.0,1660,685,41.265060240963855
Soil5.scaffold_249001418_c1_2,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4169.0,1648,696,42.23300970873786
Soil5.scaffold_249001418_c1_2,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4293.0,1593,720,45.19774011299435
Soil5.scaffold_249001418_c1_2,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4251.0,1598,710,44.43053817271589
Soil5.scaffold_249001418_c1_2,Bacillota,A0A941E077|unreviewed|nitrate,3,4234.0,1588,703,44.269521410579344
Soil5.scaffold_249001418_c1_2,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4581.0,1562,787,50.38412291933418
Soil5.scaffold_249001418_c1_2,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4183.0,1608,699,43.47014925373134
Soil5.scaffold_249001418_c1_2,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4934.0,1486,847,56.998654104979806
Soil5.scaffold_249001418_c1_2,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4852.0,1527,837,54.813359528487226
Soil5.scaffold_249001418_c1_2,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4876.0,1490,836,56.10738255033557
Soil5.scaffold_249001418_c1_2,Actinomycetota,U1QE67|unreviewed|nitrate,4,4580.0,1578,778,49.30291508238277
Soil5.scaffold_249001418_c1_2,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4969.0,1487,856,57.565568258238066
Soil5.scaffold_249001418_c1_2,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,3962.0,1639,652,39.780353874313604
Soil5.scaffold_249001418_c1_2,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,3895.0,1650,637,38.6060606060606
Soil5.scaffold_249001418_c1_2,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,3912.0,1650,635,38.484848484848484
Soil5.scaffold_249001418_c1_2,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,3967.0,1639,653,39.84136668700427
Soil5.scaffold_249001418_c1_2,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3140.0,1538,517,33.61508452535761
Soil5.scaffold_249001418_c1_2,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,3985.0,1631,661,40.527283874923356
Soil5.scaffold_249001418_c1_2,chloroflexota,A0A949W021|unreviewed|nitrate,2,3980.0,1644,656,39.90267639902677
Soil5.scaffold_249001418_c1_2,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,3962.0,1617,655,40.50711193568336
Soil5.scaffold_249001418_c1_2,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,3974.0,1630,655,40.1840490797546
Soil5.scaffold_249001418_c1_2,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,3959.0,1620,655,40.4320987654321
Soil5.scaffold_249001418_c1_2,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,3986.0,1630,666,40.85889570552147
Soil5.scaffold_249001418_c1_2,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3873.0,1640,635,38.71951219512195
Soil5.scaffold_249001418_c1_2,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3860.0,1641,632,38.51310176721511
Soil5.scaffold_249001418_c1_2,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3618.0,1610,600,37.267080745341616
Soil5.scaffold_249001418_c1_2,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3859.0,1638,638,38.949938949938954
Soil5.scaffold_249001418_c1_2,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,3839.0,1661,634,38.169777242624924
Soil5.scaffold_249001418_c1_2,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4075.0,1608,679,42.22636815920398
Soil5.scaffold_249001418_c1_2,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3903.0,1666,643,38.59543817527011
Soil5.scaffold_249001418_c1_2,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,3911.0,1656,636,38.405797101449274
Soil5.scaffold_249001418_c1_2,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3845.0,1646,629,38.213851761846904
Soil5.scaffold_249001418_c1_2,myxococcota,Q2IJW3|unreviewed|nitrate,1,4011.0,1633,674,41.27372933251684
Soil5.scaffold_249001418_c1_2,myxococcota,B4ULS9|unreviewed|nitrate,2,4008.0,1631,672,41.201716738197426
Soil5.scaffold_249001418_c1_2,myxococcota,A0A928XR34|unreviewed|nitrate,3,3818.0,1656,622,37.56038647342995
Soil5.scaffold_249001418_c1_2,myxococcota,A7HGD0|unreviewed|nitrate,4,3994.0,1626,680,41.82041820418204
Soil5.scaffold_249001418_c1_2,myxococcota,A0A947HI39|unreviewed|nitrate,5,3868.0,1651,636,38.5221078134464
Soil5.scaffold_82918708_c1_12,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4022.0,1589,656,41.28382630585274
Soil5.scaffold_82918708_c1_12,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,4024.0,1588,657,41.3727959697733
Soil5.scaffold_82918708_c1_12,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4349.0,1568,722,46.045918367346935
Soil5.scaffold_82918708_c1_12,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4124.0,1575,687,43.61904761904762
Soil5.scaffold_82918708_c1_12,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4373.0,1566,725,46.2962962962963
Soil5.scaffold_82918708_c1_12,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4295.0,1586,713,44.955863808322825
Soil5.scaffold_82918708_c1_12,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4447.0,1565,740,47.284345047923324
Soil5.scaffold_82918708_c1_12,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4409.0,1560,736,47.179487179487175
Soil5.scaffold_82918708_c1_12,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4399.0,1583,734,46.36765634870499
Soil5.scaffold_82918708_c1_12,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4381.0,1578,729,46.19771863117871
Soil5.scaffold_82918708_c1_12,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4587.0,1524,761,49.93438320209974
Soil5.scaffold_82918708_c1_12,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4751.0,1479,797,53.88776200135227
Soil5.scaffold_82918708_c1_12,Bacillota,A0A941E077|unreviewed|nitrate,3,5038.0,1438,855,59.45757997218358
Soil5.scaffold_82918708_c1_12,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,5438.0,1384,945,68.28034682080924
Soil5.scaffold_82918708_c1_12,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4564.0,1507,748,49.63503649635037
Soil5.scaffold_82918708_c1_12,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4632.0,1497,782,52.237808951235806
Soil5.scaffold_82918708_c1_12,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4392.0,1562,740,47.37516005121639
Soil5.scaffold_82918708_c1_12,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4359.0,1539,736,47.823261858349575
Soil5.scaffold_82918708_c1_12,Actinomycetota,U1QE67|unreviewed|nitrate,4,4225.0,1612,697,43.23821339950372
Soil5.scaffold_82918708_c1_12,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4323.0,1568,726,46.30102040816326
Soil5.scaffold_82918708_c1_12,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4114.0,1571,679,43.220878421387646
Soil5.scaffold_82918708_c1_12,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4178.0,1572,696,44.274809160305345
Soil5.scaffold_82918708_c1_12,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4177.0,1565,687,43.89776357827476
Soil5.scaffold_82918708_c1_12,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4123.0,1570,681,43.37579617834395
Soil5.scaffold_82918708_c1_12,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3362.0,1455,559,38.4192439862543
Soil5.scaffold_82918708_c1_12,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4142.0,1579,680,43.06523115896137
Soil5.scaffold_82918708_c1_12,chloroflexota,A0A949W021|unreviewed|nitrate,2,4122.0,1590,675,42.45283018867924
Soil5.scaffold_82918708_c1_12,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4118.0,1555,677,43.536977491961416
Soil5.scaffold_82918708_c1_12,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4163.0,1564,683,43.670076726342714
Soil5.scaffold_82918708_c1_12,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4176.0,1561,694,44.458680333119794
Soil5.scaffold_82918708_c1_12,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4160.0,1572,685,43.57506361323155
Soil5.scaffold_82918708_c1_12,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4103.0,1584,677,42.73989898989899
Soil5.scaffold_82918708_c1_12,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4132.0,1581,683,43.20050600885516
Soil5.scaffold_82918708_c1_12,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3750.0,1563,620,39.667306461932185
Soil5.scaffold_82918708_c1_12,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4116.0,1581,687,43.45351043643264
Soil5.scaffold_82918708_c1_12,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4092.0,1586,679,42.81210592686003
Soil5.scaffold_82918708_c1_12,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4195.0,1570,708,45.095541401273884
Soil5.scaffold_82918708_c1_12,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4013.0,1627,656,40.319606637984016
Soil5.scaffold_82918708_c1_12,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4107.0,1574,677,43.01143583227446
Soil5.scaffold_82918708_c1_12,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,4020.0,1590,659,41.44654088050315
Soil5.scaffold_82918708_c1_12,myxococcota,Q2IJW3|unreviewed|nitrate,1,4115.0,1574,684,43.4561626429479
Soil5.scaffold_82918708_c1_12,myxococcota,B4ULS9|unreviewed|nitrate,2,4105.0,1580,682,43.164556962025316
Soil5.scaffold_82918708_c1_12,myxococcota,A0A928XR34|unreviewed|nitrate,3,4038.0,1583,661,41.75615919140871
Soil5.scaffold_82918708_c1_12,myxococcota,A7HGD0|unreviewed|nitrate,4,3979.0,1589,663,41.72435494021397
Soil5.scaffold_82918708_c1_12,myxococcota,A0A947HI39|unreviewed|nitrate,5,4053.0,1597,666,41.703193487789605
Soil5.scaffold_559257041_c1_1,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4041.0,1590,658,41.38364779874214
Soil5.scaffold_559257041_c1_1,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3894.0,1615,626,38.76160990712074
Soil5.scaffold_559257041_c1_1,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4255.0,1589,696,43.80113278791693
Soil5.scaffold_559257041_c1_1,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4066.0,1598,666,41.677096370463076
Soil5.scaffold_559257041_c1_1,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4240.0,1587,689,43.41524889729049
Soil5.scaffold_559257041_c1_1,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4263.0,1615,714,44.21052631578947
